timestamp,WIND_DIR,WIND_SPEED,POWER,WIND_DIR_CHANGE
09-05-2025 10:33:37,0.0,0.0,0.0,0.0
09-05-2025 10:34:40,0.0,0.0,0.0,0.0
09-05-2025 10:35:43,0.0,0.0,0.0,0.0
09-05-2025 11:34:24,0.0,0.0,0.0,0.0
09-05-2025 11:39:29,0.0,0.0,0.0,0.0
09-05-2025 11:40:32,0.0,0.0,0.0,0.0
09-05-2025 11:41:35,0.0,0.0,0.0,0.0
